Gmt time,Open,High,Low,Close,Volume
04.01.2021 00:00:00.000,14.35,15.25,14.25,14.85,0.0
05.01.2021 00:00:00.000,16.1,16.3,16.0,16.3,0.0
06.01.2021 00:00:00.000,16.0,16.0,14.7,14.8,0.0
07.01.2021 00:00:00.000,14.85,15.0,14.25,14.4,0.0
08.01.2021 00:00:00.000,14.5,14.5,13.8,13.9,0.0
11.01.2021 00:00:00.000,14.1,14.3,14.05,14.25,0.0
12.01.2021 00:00:00.000,14.2,14.2,13.55,13.6,0.0
13.01.2021 00:00:00.000,13.6,13.75,13.15,13.6,0.0
14.01.2021 00:00:00.000,13.7,13.7,13.4,13.45,0.0
15.01.2021 00:00:00.000,13.45,13.45,12.9,13.05,0.0
18.01.2021 00:00:00.000,13.0,13.15,12.6,13.0,0.0
19.01.2021 00:00:00.000,13.1,13.3,13.0,13.2,0.0
20.01.2021 00:00:00.000,13.25,13.25,12.5,12.6,0.0
21.01.2021 00:00:00.000,12.7,12.95,12.6,12.7,0.0
22.01.2021 00:00:00.000,12.8,12.9,12.5,12.8,0.0
25.01.2021 00:00:00.000,12.85,13.45,12.7,13.15,0.0
26.01.2021 00:00:00.000,13.05,13.15,12.85,12.9,0.0
27.01.2021 00:00:00.000,12.95,13.0,12.8,12.8,0.0
28.01.2021 00:00:00.000,12.6,12.75,12.5,12.7,0.0
29.01.2021 00:00:00.000,12.75,12.9,12.6,12.6,0.0
01.02.2021 00:00:00.000,12.6,12.8,12.45,12.7,0.0
02.02.2021 00:00:00.000,12.7,13.0,12.65,12.8,0.0
03.02.2021 00:00:00.000,12.95,13.05,12.8,13.0,0.0
04.02.2021 00:00:00.000,13.0,13.1,12.9,13.05,0.0
05.02.2021 00:00:00.000,13.2,13.2,13.0,13.0,0.0
17.02.2021 00:00:00.000,13.25,13.45,13.1,13.4,0.0
18.02.2021 00:00:00.000,13.5,13.8,13.45,13.6,0.0
19.02.2021 00:00:00.000,13.7,14.0,13.5,13.85,0.0
22.02.2021 00:00:00.000,13.95,13.95,13.8,13.8,0.0
23.02.2021 00:00:00.000,13.8,14.25,13.75,14.15,0.0
24.02.2021 00:00:00.000,14.15,14.2,13.85,13.95,0.0
25.02.2021 00:00:00.000,14.05,14.45,14.0,14.45,0.0
26.02.2021 00:00:00.000,14.5,14.65,14.2,14.55,0.0
02.03.2021 00:00:00.000,14.6,14.65,14.3,14.35,0.0
03.03.2021 00:00:00.000,14.4,14.6,14.3,14.45,0.0
04.03.2021 00:00:00.000,14.5,14.65,14.4,14.6,0.0
05.03.2021 00:00:00.000,14.45,14.55,14.35,14.45,0.0
08.03.2021 00:00:00.000,14.55,14.95,14.45,14.85,0.0
09.03.2021 00:00:00.000,14.95,15.0,14.65,14.85,0.0
10.03.2021 00:00:00.000,14.85,14.95,14.5,14.6,0.0
11.03.2021 00:00:00.000,14.7,14.8,14.5,14.5,0.0
12.03.2021 00:00:00.000,14.6,14.7,14.45,14.65,0.0
15.03.2021 00:00:00.000,14.75,14.9,14.65,14.75,0.0
16.03.2021 00:00:00.000,14.75,14.75,14.55,14.6,0.0
17.03.2021 00:00:00.000,14.65,14.65,14.35,14.45,0.0
18.03.2021 00:00:00.000,14.55,14.6,14.45,14.5,0.0
19.03.2021 00:00:00.000,14.45,14.45,14.3,14.45,0.0
22.03.2021 00:00:00.000,14.45,14.65,14.3,14.65,0.0
23.03.2021 00:00:00.000,14.7,14.75,14.45,14.5,0.0
24.03.2021 00:00:00.000,14.5,15.15,14.45,15.05,0.0
25.03.2021 00:00:00.000,15.35,15.45,14.95,15.25,0.0
26.03.2021 00:00:00.000,15.4,16.75,15.3,16.75,0.0
29.03.2021 00:00:00.000,17.2,18.0,17.1,17.5,0.0
