ts,Close,Low,High,Open,Volume
2021-01-04 12:27:00,14.9,14.9,14.95,14.95,33
2021-01-04 12:28:00,14.95,14.9,14.95,14.95,31
2021-01-04 12:29:00,15.0,14.95,15.0,14.95,91
2021-01-04 12:30:00,14.95,14.95,15.0,14.95,161
2021-01-04 12:31:00,14.95,14.95,15.0,14.95,131
2021-01-04 12:32:00,15.0,14.95,15.0,15.0,46
2021-01-04 12:33:00,14.95,14.9,15.0,15.0,56
2021-01-04 12:34:00,15.0,14.95,15.0,14.95,51
2021-01-04 12:35:00,14.95,14.9,15.0,15.0,40
2021-01-04 12:36:00,15.0,14.95,15.0,14.95,56
2021-01-04 12:37:00,15.0,14.95,15.0,15.0,63
2021-01-04 12:38:00,14.95,14.95,15.0,14.95,80
2021-01-04 12:39:00,14.95,14.95,15.0,15.0,61
2021-01-04 12:40:00,14.95,14.95,14.95,14.95,37
2021-01-04 12:41:00,14.95,14.85,14.95,14.95,99
2021-01-04 12:42:00,14.95,14.9,14.95,14.95,56
2021-01-04 12:43:00,14.95,14.95,14.95,14.95,27
2021-01-04 12:44:00,14.95,14.9,14.95,14.95,92
2021-01-04 12:45:00,14.95,14.9,14.95,14.95,21
2021-01-04 12:46:00,14.95,14.9,14.95,14.95,32
2021-01-04 12:47:00,14.9,14.9,14.95,14.95,77
2021-01-04 12:48:00,14.9,14.9,14.9,14.9,37
2021-01-04 12:49:00,14.9,14.9,14.9,14.9,62
2021-01-04 12:50:00,14.9,14.9,14.9,14.9,24
2021-01-04 12:51:00,14.95,14.85,14.95,14.9,77
2021-01-04 12:52:00,14.95,14.9,14.95,14.9,47
2021-01-04 12:53:00,14.95,14.9,14.95,14.95,73
2021-01-04 12:54:00,14.95,14.95,14.95,14.95,29
2021-01-04 12:55:00,14.9,14.85,14.95,14.95,46
2021-01-04 12:56:00,14.85,14.85,14.9,14.9,6
2021-01-04 12:57:00,14.9,14.9,14.9,14.9,12
2021-01-04 12:58:00,14.85,14.85,14.9,14.9,40
2021-01-04 12:59:00,14.9,14.9,14.9,14.9,1
2021-01-04 13:00:00,14.85,14.85,14.9,14.9,8
2021-01-04 13:01:00,14.9,14.85,14.9,14.85,15
2021-01-04 13:02:00,14.85,14.85,14.9,14.85,61
2021-01-04 13:03:00,14.85,14.85,14.85,14.85,35
2021-01-04 13:04:00,14.8,14.8,14.9,14.85,65
2021-01-04 13:05:00,14.85,14.8,14.85,14.8,11
2021-01-04 13:06:00,14.85,14.85,14.85,14.85,4
2021-01-04 13:07:00,14.85,14.8,14.85,14.8,6
2021-01-04 13:08:00,14.8,14.8,14.85,14.85,65
2021-01-04 13:09:00,14.85,14.8,14.85,14.8,31
2021-01-04 13:10:00,14.8,14.8,14.85,14.85,26
2021-01-04 13:11:00,14.8,14.8,14.8,14.8,2
2021-01-04 13:12:00,14.85,14.85,14.85,14.85,40
2021-01-04 13:13:00,14.8,14.8,14.85,14.85,5
2021-01-04 13:14:00,14.85,14.85,14.85,14.85,12
2021-01-04 13:15:00,14.75,14.75,14.85,14.8,197
2021-01-04 13:16:00,14.75,14.75,14.75,14.75,49
2021-01-04 13:17:00,14.75,14.7,14.75,14.75,60
2021-01-04 13:18:00,14.8,14.75,14.8,14.75,25
2021-01-04 13:19:00,14.8,14.75,14.8,14.8,76
2021-01-04 13:20:00,14.75,14.75,14.8,14.8,10
2021-01-04 13:21:00,14.8,14.75,14.8,14.75,11
2021-01-04 13:22:00,14.8,14.8,14.8,14.8,25
2021-01-04 13:23:00,14.75,14.75,14.8,14.8,10
2021-01-04 13:24:00,14.8,14.75,14.8,14.8,120
2021-01-04 13:25:00,14.75,14.7,14.8,14.75,248
2021-01-04 13:30:00,14.85,14.85,14.85,14.85,636
2021-01-05 09:01:00,16.1,16.05,16.2,16.1,4400
2021-01-05 09:02:00,16.3,16.0,16.3,16.05,6710
2021-01-05 09:03:00,16.3,16.3,16.3,16.3,1082
2021-01-05 09:04:00,16.3,16.3,16.3,16.3,536
2021-01-05 09:05:00,16.3,16.3,16.3,16.3,1340
2021-01-05 09:06:00,16.3,16.3,16.3,16.3,434
2021-01-05 09:07:00,16.3,16.3,16.3,16.3,1213
2021-01-05 09:08:00,16.3,16.3,16.3,16.3,1423
2021-01-05 09:09:00,16.3,16.3,16.3,16.3,341
2021-01-05 09:10:00,16.3,16.3,16.3,16.3,171
2021-01-05 09:11:00,16.3,16.3,16.3,16.3,311
2021-01-05 09:12:00,16.3,16.3,16.3,16.3,197
2021-01-05 09:13:00,16.3,16.3,16.3,16.3,142
2021-01-05 09:14:00,16.3,16.3,16.3,16.3,65
2021-01-05 09:15:00,16.3,16.3,16.3,16.3,172
2021-01-05 09:16:00,16.3,16.3,16.3,16.3,174
2021-01-05 09:17:00,16.3,16.3,16.3,16.3,485
2021-01-05 09:18:00,16.3,16.3,16.3,16.3,103
2021-01-05 09:19:00,16.3,16.3,16.3,16.3,138
2021-01-05 09:20:00,16.3,16.3,16.3,16.3,38
2021-01-05 09:21:00,16.3,16.3,16.3,16.3,117
2021-01-05 09:22:00,16.3,16.3,16.3,16.3,50
2021-01-05 09:23:00,16.3,16.3,16.3,16.3,47
2021-01-05 09:24:00,16.3,16.3,16.3,16.3,21
2021-01-05 09:25:00,16.3,16.3,16.3,16.3,51
2021-01-05 09:26:00,16.3,16.3,16.3,16.3,29
2021-01-05 09:27:00,16.3,16.3,16.3,16.3,51
2021-01-05 09:28:00,16.3,16.3,16.3,16.3,39
2021-01-05 09:29:00,16.3,16.3,16.3,16.3,64
2021-01-05 09:30:00,16.3,16.3,16.3,16.3,104
2021-01-05 09:31:00,16.3,16.3,16.3,16.3,40
2021-01-05 09:32:00,16.3,16.3,16.3,16.3,60
2021-01-05 09:33:00,16.3,16.3,16.3,16.3,206
2021-01-05 09:34:00,16.3,16.3,16.3,16.3,178
2021-01-05 09:35:00,16.3,16.3,16.3,16.3,441
2021-01-05 09:36:00,16.3,16.3,16.3,16.3,215
2021-01-05 09:37:00,16.3,16.3,16.3,16.3,352
2021-01-05 09:38:00,16.3,16.3,16.3,16.3,309
2021-01-05 09:39:00,16.3,16.3,16.3,16.3,394
2021-01-05 09:40:00,16.3,16.3,16.3,16.3,354
2021-01-05 09:41:00,16.3,16.3,16.3,16.3,336
2021-01-05 09:42:00,16.3,16.3,16.3,16.3,283
2021-01-05 09:43:00,16.3,16.3,16.3,16.3,334
2021-01-05 09:44:00,16.3,16.3,16.3,16.3,186
2021-01-05 09:45:00,16.3,16.3,16.3,16.3,192
2021-01-05 09:46:00,16.3,16.3,16.3,16.3,210
2021-01-05 09:47:00,16.3,16.3,16.3,16.3,141
2021-01-05 09:48:00,16.3,16.3,16.3,16.3,138
2021-01-05 09:49:00,16.3,16.3,16.3,16.3,88
2021-01-05 09:50:00,16.3,16.3,16.3,16.3,119
2021-01-05 09:51:00,16.3,16.3,16.3,16.3,24
2021-01-05 09:52:00,16.3,16.3,16.3,16.3,74
2021-01-05 09:53:00,16.3,16.3,16.3,16.3,53
2021-01-05 09:54:00,16.3,16.3,16.3,16.3,48
2021-01-05 09:55:00,16.3,16.3,16.3,16.3,21
2021-01-05 09:56:00,16.3,16.3,16.3,16.3,8
2021-01-05 09:57:00,16.3,16.3,16.3,16.3,10
2021-01-05 09:58:00,16.3,16.3,16.3,16.3,21
2021-01-05 09:59:00,16.3,16.3,16.3,16.3,59
2021-01-05 10:00:00,16.3,16.3,16.3,16.3,8
2021-01-05 10:01:00,16.3,16.3,16.3,16.3,39
2021-01-05 10:02:00,16.3,16.3,16.3,16.3,1
2021-01-05 10:03:00,16.3,16.3,16.3,16.3,9
2021-01-05 10:04:00,16.3,16.3,16.3,16.3,72
2021-01-05 10:05:00,16.3,16.3,16.3,16.3,17
2021-01-05 10:06:00,16.3,16.3,16.3,16.3,3
2021-01-05 10:07:00,16.3,16.3,16.3,16.3,25
2021-01-05 10:08:00,16.3,16.3,16.3,16.3,16
2021-01-05 10:09:00,16.3,16.3,16.3,16.3,13
2021-01-05 10:10:00,16.3,16.3,16.3,16.3,358
2021-01-05 10:11:00,16.3,16.3,16.3,16.3,17
2021-01-05 10:12:00,16.3,16.3,16.3,16.3,43
2021-01-05 10:13:00,16.3,16.3,16.3,16.3,23
2021-01-05 10:14:00,16.3,16.3,16.3,16.3,32
2021-01-05 10:15:00,16.3,16.3,16.3,16.3,1
2021-01-05 10:16:00,16.3,16.3,16.3,16.3,10
2021-01-05 10:17:00,16.3,16.3,16.3,16.3,9
2021-01-05 10:18:00,16.3,16.3,16.3,16.3,21
2021-01-05 10:19:00,16.3,16.3,16.3,16.3,14
2021-01-05 10:20:00,16.3,16.3,16.3,16.3,23
2021-01-05 10:21:00,16.3,16.3,16.3,16.3,3
2021-01-05 10:22:00,16.3,16.3,16.3,16.3,51
2021-01-05 10:23:00,16.3,16.3,16.3,16.3,3
2021-01-05 10:24:00,16.3,16.3,16.3,16.3,3
2021-01-05 10:25:00,16.3,16.3,16.3,16.3,18
2021-01-05 10:26:00,16.3,16.3,16.3,16.3,4
2021-01-05 10:27:00,16.3,16.3,16.3,16.3,17
2021-01-05 10:28:00,16.3,16.3,16.3,16.3,17
2021-01-05 10:29:00,16.3,16.3,16.3,16.3,2
2021-01-05 10:30:00,16.3,16.3,16.3,16.3,28
2021-01-05 10:31:00,16.3,16.3,16.3,16.3,27
2021-01-05 10:32:00,16.3,16.3,16.3,16.3,16
2021-01-05 10:33:00,16.3,16.3,16.3,16.3,7
2021-01-05 10:34:00,16.3,16.3,16.3,16.3,3
2021-01-05 10:35:00,16.3,16.3,16.3,16.3,3
2021-01-05 10:36:00,16.3,16.3,16.3,16.3,6
2021-01-05 10:37:00,16.3,16.3,16.3,16.3,16
2021-01-05 10:38:00,16.3,16.3,16.3,16.3,12
2021-01-05 10:39:00,16.3,16.3,16.3,16.3,9
2021-01-05 10:40:00,16.3,16.3,16.3,16.3,19
2021-01-05 10:41:00,16.3,16.3,16.3,16.3,36
2021-01-05 10:42:00,16.3,16.3,16.3,16.3,17
2021-01-05 10:43:00,16.3,16.3,16.3,16.3,7
2021-01-05 10:44:00,16.3,16.3,16.3,16.3,35
2021-01-05 10:45:00,16.3,16.3,16.3,16.3,19
2021-01-05 10:46:00,16.3,16.3,16.3,16.3,14
2021-01-05 10:47:00,16.3,16.3,16.3,16.3,5
2021-01-05 10:48:00,16.3,16.3,16.3,16.3,8
2021-01-05 10:49:00,16.3,16.3,16.3,16.3,1
2021-01-05 10:50:00,16.3,16.3,16.3,16.3,5
2021-01-05 10:51:00,16.3,16.3,16.3,16.3,6
2021-01-05 10:52:00,16.3,16.3,16.3,16.3,7
2021-01-05 10:54:00,16.3,16.3,16.3,16.3,3
2021-01-05 10:55:00,16.3,16.3,16.3,16.3,16
2021-01-05 10:56:00,16.3,16.3,16.3,16.3,12
2021-01-05 10:57:00,16.3,16.3,16.3,16.3,13
2021-01-05 10:59:00,16.3,16.3,16.3,16.3,3
2021-01-05 11:00:00,16.3,16.3,16.3,16.3,1
2021-01-05 11:01:00,16.3,16.3,16.3,16.3,2
2021-01-05 11:04:00,16.3,16.3,16.3,16.3,15
2021-01-05 11:05:00,16.3,16.3,16.3,16.3,51
2021-01-05 11:07:00,16.3,16.3,16.3,16.3,41
2021-01-05 11:08:00,16.3,16.3,16.3,16.3,7
2021-01-05 11:09:00,16.3,16.3,16.3,16.3,1
2021-01-05 11:10:00,16.3,16.3,16.3,16.3,1
2021-01-05 11:11:00,16.3,16.3,16.3,16.3,5
2021-01-05 11:13:00,16.3,16.3,16.3,16.3,19
2021-01-05 11:14:00,16.3,16.3,16.3,16.3,6
2021-01-05 11:15:00,16.3,16.3,16.3,16.3,31
2021-01-05 11:16:00,16.3,16.3,16.3,16.3,5
2021-01-05 11:19:00,16.3,16.3,16.3,16.3,22
2021-01-05 11:20:00,16.3,16.3,16.3,16.3,2
2021-01-05 11:21:00,16.3,16.3,16.3,16.3,4
2021-01-05 11:22:00,16.3,16.3,16.3,16.3,1
2021-01-05 11:23:00,16.3,16.3,16.3,16.3,1
2021-01-05 11:24:00,16.3,16.3,16.3,16.3,27
2021-01-05 11:25:00,16.3,16.3,16.3,16.3,28
2021-01-05 11:26:00,16.3,16.3,16.3,16.3,16
2021-01-05 11:27:00,16.3,16.3,16.3,16.3,50
2021-01-05 11:28:00,16.3,16.3,16.3,16.3,6
2021-01-05 11:29:00,16.3,16.3,16.3,16.3,5
2021-01-05 11:30:00,16.3,16.3,16.3,16.3,2
2021-01-05 11:32:00,16.3,16.3,16.3,16.3,13
2021-01-05 11:33:00,16.3,16.3,16.3,16.3,6
2021-01-05 11:35:00,16.3,16.3,16.3,16.3,10
2021-01-05 11:36:00,16.3,16.3,16.3,16.3,58
2021-01-05 11:37:00,16.3,16.3,16.3,16.3,46
2021-01-05 11:38:00,16.3,16.3,16.3,16.3,21
2021-01-05 11:39:00,16.3,16.3,16.3,16.3,4
2021-01-05 11:41:00,16.3,16.3,16.3,16.3,5
2021-01-05 11:42:00,16.3,16.3,16.3,16.3,33
2021-01-05 11:43:00,16.3,16.3,16.3,16.3,4
2021-01-05 11:44:00,16.3,16.3,16.3,16.3,110
2021-01-05 11:45:00,16.3,16.3,16.3,16.3,119
2021-01-05 11:46:00,16.3,16.3,16.3,16.3,10
2021-01-05 11:47:00,16.3,16.3,16.3,16.3,135
2021-01-05 11:48:00,16.3,16.3,16.3,16.3,116
2021-01-05 11:49:00,16.3,16.3,16.3,16.3,8
2021-01-05 11:50:00,16.3,16.3,16.3,16.3,11
2021-01-05 11:51:00,16.3,16.3,16.3,16.3,2
2021-01-05 11:52:00,16.3,16.3,16.3,16.3,1
2021-01-05 11:53:00,16.3,16.3,16.3,16.3,6
2021-01-05 11:55:00,16.3,16.3,16.3,16.3,3
2021-01-05 11:56:00,16.3,16.3,16.3,16.3,2
2021-01-05 11:57:00,16.3,16.3,16.3,16.3,6
2021-01-05 11:58:00,16.3,16.3,16.3,16.3,7
2021-01-05 11:59:00,16.3,16.3,16.3,16.3,14
2021-01-05 12:00:00,16.3,16.3,16.3,16.3,1
2021-01-05 12:01:00,16.3,16.3,16.3,16.3,27
2021-01-05 12:02:00,16.3,16.3,16.3,16.3,25
2021-01-05 12:03:00,16.3,16.3,16.3,16.3,5
2021-01-05 12:04:00,16.3,16.3,16.3,16.3,5
2021-01-05 12:05:00,16.3,16.3,16.3,16.3,10
2021-01-05 12:06:00,16.3,16.3,16.3,16.3,9
2021-01-05 12:07:00,16.3,16.3,16.3,16.3,9
2021-01-05 12:08:00,16.3,16.3,16.3,16.3,2
2021-01-05 12:09:00,16.3,16.3,16.3,16.3,6
2021-01-05 12:10:00,16.3,16.3,16.3,16.3,10
2021-01-05 12:11:00,16.3,16.3,16.3,16.3,3
2021-01-05 12:12:00,16.3,16.3,16.3,16.3,6
2021-01-05 12:13:00,16.3,16.3,16.3,16.3,7
2021-01-05 12:14:00,16.3,16.3,16.3,16.3,1
2021-01-05 12:15:00,16.3,16.3,16.3,16.3,12
2021-01-05 12:16:00,16.3,16.3,16.3,16.3,11
2021-01-05 12:17:00,16.3,16.3,16.3,16.3,234
2021-01-05 12:18:00,16.3,16.3,16.3,16.3,16
