Gmt time,Open,High,Low,Close,Volume
01.01.2020 00:00:00.000,1.12076,1.12076,1.12076,1.12076,0
01.01.2020 04:00:00.000,1.12076,1.12076,1.12076,1.12076,0
01.01.2020 08:00:00.000,1.12076,1.12076,1.12076,1.12076,0
01.01.2020 12:00:00.000,1.12076,1.12076,1.12076,1.12076,0
01.01.2020 16:00:00.000,1.12076,1.12076,1.12076,1.12076,0
01.01.2020 20:00:00.000,1.12143,1.12218,1.12142,1.12188,1401.66
02.01.2020 00:00:00.000,1.12188,1.12245,1.12124,1.12132,9592.2899
02.01.2020 04:00:00.000,1.12132,1.12143,1.12008,1.12098,16166.310099999999
02.01.2020 08:00:00.000,1.12099,1.12141,1.11842,1.11848,30225.8099
02.01.2020 12:00:00.000,1.11847,1.12023,1.11700,1.12005,359343.894
02.01.2020 16:00:00.000,1.12006,1.12030,1.11635,1.11663,64730.4701
02.01.2020 20:00:00.000,1.11662,1.11735,1.11659,1.11708,7160.348099999999
03.01.2020 00:00:00.000,1.11707,1.11784,1.11695,1.11720,14820.590000000002
03.01.2020 04:00:00.000,1.11720,1.11749,1.11521,1.11532,19009.9697
03.01.2020 08:00:00.000,1.11531,1.11604,1.11249,1.11300,43631.420900000005
03.01.2020 12:00:00.000,1.11300,1.11674,1.11281,1.11633,42930.240300000005
03.01.2020 16:00:00.000,1.11634,1.11798,1.11612,1.11673,52384.371999999996
03.01.2020 20:00:00.000,1.11673,1.11674,1.11523,1.11548,4630.2
04.01.2020 00:00:00.000,1.11548,1.11548,1.11548,1.11548,0
04.01.2020 04:00:00.000,1.11548,1.11548,1.11548,1.11548,0
04.01.2020 08:00:00.000,1.11548,1.11548,1.11548,1.11548,0
04.01.2020 12:00:00.000,1.11548,1.11548,1.11548,1.11548,0
04.01.2020 16:00:00.000,1.11548,1.11548,1.11548,1.11548,0
04.01.2020 20:00:00.000,1.11548,1.11548,1.11548,1.11548,0
05.01.2020 00:00:00.000,1.11548,1.11548,1.11548,1.11548,0
05.01.2020 04:00:00.000,1.11548,1.11548,1.11548,1.11548,0
05.01.2020 08:00:00.000,1.11548,1.11548,1.11548,1.11548,0
05.01.2020 12:00:00.000,1.11548,1.11548,1.11548,1.11548,0
05.01.2020 16:00:00.000,1.11548,1.11548,1.11548,1.11548,0
05.01.2020 20:00:00.000,1.11656,1.11677,1.11589,1.11604,4398.0999
06.01.2020 00:00:00.000,1.11603,1.11709,1.11600,1.11657,14933.7802
06.01.2020 04:00:00.000,1.11658,1.11667,1.11571,1.11646,18306
06.01.2020 08:00:00.000,1.11647,1.12055,1.11632,1.12032,35991.020000000004
06.01.2020 12:00:00.000,1.12032,1.12043,1.11821,1.11886,39032.2695
06.01.2020 16:00:00.000,1.11887,1.11979,1.11809,1.11912,22648.8999
06.01.2020 20:00:00.000,1.11914,1.11989,1.11889,1.11954,9053.3151
07.01.2020 00:00:00.000,1.11953,1.11970,1.11891,1.11922,10475.809799999999
07.01.2020 04:00:00.000,1.11921,1.11934,1.11729,1.11740,19687.45
07.01.2020 08:00:00.000,1.11740,1.11896,1.11648,1.11816,38146.2099
07.01.2020 12:00:00.000,1.11817,1.11831,1.11342,1.11417,49512.5595
07.01.2020 16:00:00.000,1.11417,1.11495,1.11335,1.11445,24019.0605
07.01.2020 20:00:00.000,1.11446,1.11544,1.11423,1.11540,13753.0049
08.01.2020 00:00:00.000,1.11539,1.11682,1.11525,1.11546,32931.0195
08.01.2020 04:00:00.000,1.11545,1.11557,1.11432,1.11511,20479.7102
08.01.2020 08:00:00.000,1.11513,1.11533,1.11196,1.11271,50759.17
08.01.2020 12:00:00.000,1.11271,1.11308,1.11111,1.11198,47613.3809
08.01.2020 16:00:00.000,1.11197,1.11259,1.11081,1.11112,34112.3304
08.01.2020 20:00:00.000,1.11113,1.11148,1.11016,1.11129,9361.34
09.01.2020 00:00:00.000,1.11130,1.11195,1.11091,1.11152,14840.6096
09.01.2020 04:00:00.000,1.11153,1.11204,1.11110,1.11152,16414.4394
09.01.2020 08:00:00.000,1.11152,1.11190,1.10966,1.11046,35472.3599
09.01.2020 12:00:00.000,1.11045,1.11173,1.10924,1.11022,40221.660299999996
09.01.2020 16:00:00.000,1.11021,1.11113,1.10935,1.11061,29249.5208
09.01.2020 20:00:00.000,1.11060,1.11093,1.11028,1.11093,6653.6551
10.01.2020 00:00:00.000,1.11092,1.11094,1.11020,1.11081,9346.1203
10.01.2020 04:00:00.000,1.11081,1.11111,1.11042,1.11070,11300.4502
10.01.2020 08:00:00.000,1.11069,1.11092,1.10850,1.10930,31020.529800000004
10.01.2020 12:00:00.000,1.10929,1.11179,1.10862,1.11128,48080.708900000005
10.01.2020 16:00:00.000,1.11128,1.11291,1.11111,1.11220,22883.4997
10.01.2020 20:00:00.000,1.11221,1.11225,1.11165,1.11165,4148.922500000001
11.01.2020 00:00:00.000,1.11165,1.11165,1.11165,1.11165,0
11.01.2020 04:00:00.000,1.11165,1.11165,1.11165,1.11165,0
11.01.2020 08:00:00.000,1.11165,1.11165,1.11165,1.11165,0
11.01.2020 12:00:00.000,1.11165,1.11165,1.11165,1.11165,0
11.01.2020 16:00:00.000,1.11165,1.11165,1.11165,1.11165,0
11.01.2020 20:00:00.000,1.11165,1.11165,1.11165,1.11165,0
12.01.2020 00:00:00.000,1.11165,1.11165,1.11165,1.11165,0
12.01.2020 04:00:00.000,1.11165,1.11165,1.11165,1.11165,0
12.01.2020 08:00:00.000,1.11165,1.11165,1.11165,1.11165,0
12.01.2020 12:00:00.000,1.11165,1.11165,1.11165,1.11165,0
12.01.2020 16:00:00.000,1.11165,1.11165,1.11165,1.11165,0
12.01.2020 20:00:00.000,1.11141,1.11209,1.11128,1.11161,1889.078
13.01.2020 00:00:00.000,1.11161,1.11299,1.11159,1.11293,8499.3201
