High,Open,Low,Close,ts,Volume
21.45,21.45,21.45,21.45,2021-01-05 12:17:00,1
21.45,21.45,21.45,21.45,2021-01-05 12:19:00,1
21.45,21.45,21.45,21.45,2021-01-05 12:23:00,1
21.45,21.45,21.45,21.45,2021-01-05 12:24:00,4
21.45,21.45,21.45,21.45,2021-01-05 12:31:00,1
21.45,21.45,21.4,21.4,2021-01-05 12:32:00,10
21.4,21.4,21.4,21.4,2021-01-05 12:37:00,28
21.4,21.4,21.4,21.4,2021-01-05 12:38:00,2
21.4,21.4,21.4,21.4,2021-01-05 12:48:00,5
21.4,21.4,21.4,21.4,2021-01-05 12:51:00,2
21.4,21.4,21.4,21.4,2021-01-05 12:56:00,2
21.4,21.4,21.4,21.4,2021-01-05 12:57:00,1
21.4,21.4,21.4,21.4,2021-01-05 12:59:00,1
21.45,21.45,21.45,21.45,2021-01-05 13:00:00,2
21.45,21.45,21.45,21.45,2021-01-05 13:01:00,4
21.45,21.45,21.45,21.45,2021-01-05 13:06:00,1
21.4,21.4,21.4,21.4,2021-01-05 13:08:00,1
21.4,21.4,21.4,21.4,2021-01-05 13:13:00,6
21.4,21.4,21.4,21.4,2021-01-05 13:14:00,1
21.45,21.45,21.4,21.45,2021-01-05 13:15:00,13
21.45,21.45,21.4,21.4,2021-01-05 13:16:00,14
21.4,21.4,21.4,21.4,2021-01-05 13:17:00,1
21.5,21.5,21.4,21.4,2021-01-05 13:25:00,2
21.5,21.5,21.5,21.5,2021-01-05 13:30:00,10
21.35,21.35,21.35,21.35,2021-01-06 09:01:00,4
21.35,21.35,21.3,21.3,2021-01-06 09:03:00,3
21.35,21.35,21.35,21.35,2021-01-06 09:04:00,2
21.45,21.45,21.45,21.45,2021-01-06 09:10:00,3
21.4,21.4,21.4,21.4,2021-01-06 09:11:00,5
21.4,21.4,21.4,21.4,2021-01-06 09:15:00,12
21.4,21.4,21.4,21.4,2021-01-06 09:16:00,1
21.35,21.35,21.35,21.35,2021-01-06 09:17:00,6
21.35,21.35,21.35,21.35,2021-01-06 09:19:00,1
21.35,21.35,21.35,21.35,2021-01-06 09:21:00,1
21.35,21.35,21.3,21.3,2021-01-06 09:22:00,53
21.35,21.35,21.35,21.35,2021-01-06 09:30:00,4
21.4,21.4,21.4,21.4,2021-01-06 09:32:00,3
21.35,21.35,21.35,21.35,2021-01-06 09:36:00,8
21.35,21.35,21.35,21.35,2021-01-06 09:39:00,18
21.3,21.3,21.3,21.3,2021-01-06 09:44:00,2
21.3,21.3,21.3,21.3,2021-01-06 09:46:00,1
21.3,21.3,21.3,21.3,2021-01-06 09:47:00,1
21.35,21.3,21.3,21.35,2021-01-06 09:54:00,5
21.35,21.35,21.35,21.35,2021-01-06 10:00:00,3
21.35,21.35,21.35,21.35,2021-01-06 10:06:00,4
21.35,21.35,21.35,21.35,2021-01-06 10:23:00,5
21.35,21.35,21.35,21.35,2021-01-06 10:25:00,12
21.35,21.35,21.35,21.35,2021-01-06 10:30:00,2
21.3,21.3,21.3,21.3,2021-01-06 10:32:00,3
21.3,21.3,21.3,21.3,2021-01-06 10:33:00,1
21.3,21.3,21.3,21.3,2021-01-06 10:36:00,15
21.3,21.3,21.3,21.3,2021-01-06 10:38:00,8
21.3,21.3,21.3,21.3,2021-01-06 10:43:00,1
21.3,21.3,21.3,21.3,2021-01-06 10:47:00,2
21.35,21.35,21.35,21.35,2021-01-06 10:48:00,2
21.3,21.3,21.3,21.3,2021-01-06 10:51:00,3
21.25,21.25,21.25,21.25,2021-01-06 10:53:00,1
21.25,21.25,21.25,21.25,2021-01-06 10:54:00,1
21.3,21.3,21.3,21.3,2021-01-06 10:58:00,1
21.25,21.25,21.25,21.25,2021-01-06 11:02:00,2
21.25,21.25,21.25,21.25,2021-01-06 11:07:00,2
21.25,21.25,21.25,21.25,2021-01-06 11:12:00,1
21.25,21.25,21.25,21.25,2021-01-06 11:13:00,1
21.25,21.25,21.25,21.25,2021-01-06 11:16:00,21
21.2,21.2,21.2,21.2,2021-01-06 11:17:00,32
21.2,21.2,21.15,21.15,2021-01-06 11:18:00,6
21.15,21.15,21.1,21.1,2021-01-06 11:20:00,10
21.1,21.1,21.1,21.1,2021-01-06 11:21:00,5
21.1,21.1,21.1,21.1,2021-01-06 11:22:00,11
21.1,21.1,21.1,21.1,2021-01-06 11:23:00,13
21.1,21.1,21.1,21.1,2021-01-06 11:25:00,7
21.05,21.05,21.05,21.05,2021-01-06 11:26:00,4
21.1,21.1,21.05,21.05,2021-01-06 11:29:00,22
21.05,21.05,21.0,21.0,2021-01-06 11:31:00,8
21.05,21.05,21.0,21.0,2021-01-06 11:35:00,13
21.05,21.05,21.05,21.05,2021-01-06 11:39:00,4
21.05,21.05,21.05,21.05,2021-01-06 11:42:00,1
21.05,21.05,21.05,21.05,2021-01-06 11:44:00,1
21.1,21.1,21.1,21.1,2021-01-06 11:45:00,3
21.1,21.1,21.1,21.1,2021-01-06 11:46:00,2
21.1,21.1,21.1,21.1,2021-01-06 11:48:00,4
21.1,21.1,21.1,21.1,2021-01-06 11:55:00,2
21.1,21.1,21.1,21.1,2021-01-06 12:01:00,11
21.1,21.1,21.1,21.1,2021-01-06 12:02:00,20
21.1,21.1,21.1,21.1,2021-01-06 12:06:00,4
21.1,21.1,21.1,21.1,2021-01-06 12:11:00,7
21.1,21.1,21.1,21.1,2021-01-06 12:17:00,1
21.1,21.05,21.05,21.1,2021-01-06 12:18:00,3
21.1,21.1,21.1,21.1,2021-01-06 12:20:00,4
21.1,21.1,21.1,21.1,2021-01-06 12:27:00,5
21.15,21.15,21.15,21.15,2021-01-06 12:28:00,1
21.15,21.15,21.15,21.15,2021-01-06 12:35:00,1
21.1,21.1,21.1,21.1,2021-01-06 12:40:00,2
21.1,21.1,21.1,21.1,2021-01-06 12:41:00,2
21.1,21.1,21.1,21.1,2021-01-06 12:49:00,16
21.1,21.1,21.1,21.1,2021-01-06 12:50:00,14
21.1,21.1,21.1,21.1,2021-01-06 12:52:00,9
21.05,21.05,21.05,21.05,2021-01-06 12:55:00,5
21.05,21.05,21.05,21.05,2021-01-06 12:56:00,13
21.05,21.05,21.05,21.05,2021-01-06 12:57:00,1
21.05,21.05,21.05,21.05,2021-01-06 12:59:00,3
21.1,21.1,21.1,21.1,2021-01-06 13:05:00,1
21.1,21.1,21.1,21.1,2021-01-06 13:08:00,1
21.05,21.05,21.05,21.05,2021-01-06 13:11:00,6
21.05,21.05,21.05,21.05,2021-01-06 13:15:00,19
21.05,21.05,21.05,21.05,2021-01-06 13:20:00,3
21.05,21.05,21.0,21.0,2021-01-06 13:22:00,10
21.0,21.0,21.0,21.0,2021-01-06 13:23:00,1
21.05,21.05,21.05,21.05,2021-01-06 13:24:00,3
21.15,21.15,21.15,21.15,2021-01-06 13:25:00,1
21.05,21.05,21.05,21.05,2021-01-06 13:30:00,45
21.05,21.05,21.05,21.05,2021-01-07 09:01:00,5
21.05,21.05,21.05,21.05,2021-01-07 09:02:00,2
21.05,21.05,21.05,21.05,2021-01-07 09:09:00,10
21.05,21.05,21.05,21.05,2021-01-07 09:10:00,1
21.1,21.1,21.1,21.1,2021-01-07 09:11:00,1
21.1,21.05,21.05,21.1,2021-01-07 09:23:00,3
21.1,21.1,21.1,21.1,2021-01-07 09:26:00,5
21.1,21.1,21.1,21.1,2021-01-07 09:28:00,2
21.1,21.1,21.1,21.1,2021-01-07 09:33:00,3
21.05,21.05,21.05,21.05,2021-01-07 09:55:00,12
21.05,21.05,21.05,21.05,2021-01-07 09:56:00,5
21.05,21.05,21.05,21.05,2021-01-07 10:02:00,1
21.0,21.0,21.0,21.0,2021-01-07 10:11:00,5
21.0,21.0,21.0,21.0,2021-01-07 10:15:00,5
21.0,21.0,21.0,21.0,2021-01-07 10:18:00,33
21.0,21.0,21.0,21.0,2021-01-07 10:19:00,5
21.0,21.0,21.0,21.0,2021-01-07 10:20:00,1
21.0,21.0,21.0,21.0,2021-01-07 10:23:00,6
21.0,21.0,21.0,21.0,2021-01-07 10:25:00,1
21.0,21.0,21.0,21.0,2021-01-07 10:27:00,2
21.0,21.0,21.0,21.0,2021-01-07 10:29:00,5
21.0,21.0,21.0,21.0,2021-01-07 10:30:00,1
21.0,21.0,20.95,20.95,2021-01-07 10:32:00,5
21.0,21.0,21.0,21.0,2021-01-07 10:33:00,2
20.95,20.95,20.95,20.95,2021-01-07 10:39:00,6
20.95,20.95,20.95,20.95,2021-01-07 10:44:00,10
20.95,20.95,20.95,20.95,2021-01-07 10:45:00,11
20.95,20.95,20.9,20.9,2021-01-07 10:46:00,7
20.9,20.9,20.9,20.9,2021-01-07 10:47:00,5
20.9,20.9,20.9,20.9,2021-01-07 10:48:00,1
20.9,20.9,20.9,20.9,2021-01-07 10:49:00,14
20.95,20.95,20.95,20.95,2021-01-07 10:57:00,2
20.95,20.95,20.95,20.95,2021-01-07 11:07:00,2
21.05,20.95,20.95,21.05,2021-01-07 11:12:00,85
21.1,21.05,21.05,21.1,2021-01-07 11:13:00,20
21.15,21.15,21.15,21.15,2021-01-07 11:14:00,5
21.2,21.2,21.2,21.2,2021-01-07 11:23:00,1
21.2,21.2,21.2,21.2,2021-01-07 11:30:00,1
21.2,21.2,21.2,21.2,2021-01-07 11:31:00,11
21.2,21.2,21.2,21.2,2021-01-07 11:32:00,1
21.25,21.2,21.2,21.25,2021-01-07 11:33:00,4
21.2,21.2,21.2,21.2,2021-01-07 11:34:00,4
21.2,21.2,21.2,21.2,2021-01-07 11:35:00,1
21.15,21.15,21.15,21.15,2021-01-07 11:38:00,11
21.15,21.15,21.15,21.15,2021-01-07 11:46:00,2
21.1,21.1,21.1,21.1,2021-01-07 11:48:00,4
21.05,21.05,21.05,21.05,2021-01-07 11:49:00,2
21.05,21.05,21.05,21.05,2021-01-07 11:52:00,1
21.0,21.0,21.0,21.0,2021-01-07 12:23:00,2
21.0,21.0,21.0,21.0,2021-01-07 12:26:00,5
21.0,21.0,21.0,21.0,2021-01-07 12:31:00,2
21.05,21.0,21.0,21.05,2021-01-07 12:35:00,2
21.05,21.05,21.05,21.05,2021-01-07 12:36:00,1
21.05,21.05,21.05,21.05,2021-01-07 12:37:00,2
21.1,21.1,21.1,21.1,2021-01-07 12:40:00,1
21.1,21.1,21.1,21.1,2021-01-07 12:42:00,1
21.1,21.1,21.1,21.1,2021-01-07 12:55:00,2
21.1,21.1,21.1,21.1,2021-01-07 13:00:00,2
21.05,21.05,21.05,21.05,2021-01-07 13:03:00,1
21.05,21.05,21.0,21.0,2021-01-07 13:13:00,15
21.0,21.0,21.0,21.0,2021-01-07 13:14:00,1
21.0,21.0,21.0,21.0,2021-01-07 13:15:00,3
21.0,21.0,21.0,21.0,2021-01-07 13:18:00,12
21.05,21.05,21.05,21.05,2021-01-07 13:23:00,1
21.1,21.1,21.1,21.1,2021-01-07 13:24:00,1
21.0,21.0,21.0,21.0,2021-01-07 13:30:00,20
21.0,21.0,21.0,21.0,2021-01-08 09:01:00,10
21.0,21.0,21.0,21.0,2021-01-08 09:07:00,8
21.0,21.0,21.0,21.0,2021-01-08 09:10:00,3
20.9,20.9,20.9,20.9,2021-01-08 09:13:00,16
20.9,20.9,20.9,20.9,2021-01-08 09:15:00,5
20.85,20.85,20.85,20.85,2021-01-08 09:17:00,2
20.85,20.85,20.85,20.85,2021-01-08 09:19:00,1
20.85,20.85,20.85,20.85,2021-01-08 09:21:00,11
20.85,20.85,20.8,20.8,2021-01-08 09:22:00,8
20.85,20.85,20.85,20.85,2021-01-08 09:26:00,1
20.9,20.8,20.8,20.9,2021-01-08 09:27:00,17
20.9,20.9,20.9,20.9,2021-01-08 09:32:00,1
20.85,20.85,20.85,20.85,2021-01-08 09:34:00,1
20.85,20.85,20.85,20.85,2021-01-08 09:36:00,1
20.85,20.85,20.85,20.85,2021-01-08 09:37:00,2
20.85,20.85,20.85,20.85,2021-01-08 09:38:00,1
20.85,20.85,20.85,20.85,2021-01-08 09:46:00,7
20.85,20.85,20.85,20.85,2021-01-08 09:50:00,2
20.85,20.85,20.85,20.85,2021-01-08 09:52:00,5
20.85,20.85,20.85,20.85,2021-01-08 09:54:00,4
20.85,20.85,20.85,20.85,2021-01-08 09:55:00,7
20.85,20.85,20.85,20.85,2021-01-08 09:57:00,2
20.85,20.85,20.85,20.85,2021-01-08 09:58:00,1
20.85,20.85,20.85,20.85,2021-01-08 10:08:00,2
20.8,20.8,20.8,20.8,2021-01-08 10:14:00,2
20.8,20.8,20.8,20.8,2021-01-08 10:19:00,2
20.8,20.8,20.8,20.8,2021-01-08 10:22:00,1
20.8,20.8,20.8,20.8,2021-01-08 10:25:00,11
20.85,20.85,20.85,20.85,2021-01-08 10:30:00,9
20.9,20.9,20.9,20.9,2021-01-08 10:32:00,4
20.9,20.9,20.8,20.8,2021-01-08 10:40:00,8
20.85,20.85,20.8,20.8,2021-01-08 10:52:00,10
20.9,20.9,20.9,20.9,2021-01-08 11:01:00,1
20.9,20.9,20.9,20.9,2021-01-08 11:02:00,5
20.95,20.95,20.95,20.95,2021-01-08 11:03:00,3
20.95,20.95,20.95,20.95,2021-01-08 11:05:00,2
20.95,20.95,20.95,20.95,2021-01-08 11:06:00,2
20.95,20.95,20.95,20.95,2021-01-08 11:09:00,2
21.0,21.0,21.0,21.0,2021-01-08 11:10:00,2
21.0,21.0,21.0,21.0,2021-01-08 11:11:00,11
21.2,21.2,21.2,21.2,2021-01-08 11:12:00,1
21.0,21.0,21.0,21.0,2021-01-08 11:16:00,3
21.0,21.0,21.0,21.0,2021-01-08 11:18:00,1
20.95,20.95,20.95,20.95,2021-01-08 11:23:00,5
20.95,20.95,20.95,20.95,2021-01-08 11:36:00,10
20.95,20.95,20.95,20.95,2021-01-08 11:42:00,2
21.0,21.0,21.0,21.0,2021-01-08 11:55:00,7
21.0,21.0,21.0,21.0,2021-01-08 11:58:00,10
21.0,21.0,21.0,21.0,2021-01-08 12:03:00,1
21.0,21.0,21.0,21.0,2021-01-08 12:06:00,2
21.0,21.0,21.0,21.0,2021-01-08 12:17:00,10
21.05,21.05,21.05,21.05,2021-01-08 12:21:00,1
21.0,21.0,21.0,21.0,2021-01-08 12:32:00,4
21.0,21.0,21.0,21.0,2021-01-08 12:37:00,2
21.0,21.0,21.0,21.0,2021-01-08 12:51:00,6
21.0,21.0,21.0,21.0,2021-01-08 12:54:00,2
21.0,21.0,21.0,21.0,2021-01-08 12:55:00,3
21.0,21.0,21.0,21.0,2021-01-08 12:57:00,1
21.0,21.0,21.0,21.0,2021-01-08 12:59:00,1
21.0,21.0,21.0,21.0,2021-01-08 13:01:00,7
21.0,21.0,21.0,21.0,2021-01-08 13:07:00,6
21.0,21.0,21.0,21.0,2021-01-08 13:09:00,1
21.0,21.0,20.95,20.95,2021-01-08 13:14:00,4
20.95,20.95,20.95,20.95,2021-01-08 13:15:00,1
20.95,20.95,20.95,20.95,2021-01-08 13:20:00,1
20.95,20.95,20.95,20.95,2021-01-08 13:22:00,1
21.0,21.0,21.0,21.0,2021-01-08 13:25:00,1
20.95,20.95,20.95,20.95,2021-01-08 13:30:00,21
21.0,21.0,21.0,21.0,2021-01-11 09:01:00,5
21.0,20.85,20.85,21.0,2021-01-11 09:04:00,5
20.8,20.8,20.8,20.8,2021-01-11 09:06:00,13
20.75,20.75,20.75,20.75,2021-01-11 09:07:00,2
20.75,20.75,20.6,20.6,2021-01-11 09:08:00,17
20.55,20.55,20.55,20.55,2021-01-11 09:09:00,2
20.65,20.6,20.55,20.55,2021-01-11 09:10:00,15
20.55,20.55,20.55,20.55,2021-01-11 09:11:00,6
20.8,20.8,20.8,20.8,2021-01-11 09:23:00,5
20.9,20.9,20.9,20.9,2021-01-11 09:24:00,1
20.9,20.9,20.7,20.7,2021-01-11 09:27:00,2
20.85,20.7,20.65,20.65,2021-01-11 09:34:00,12
20.7,20.7,20.7,20.7,2021-01-11 09:35:00,2
20.65,20.65,20.65,20.65,2021-01-11 09:38:00,5
20.65,20.65,20.6,20.6,2021-01-11 09:40:00,3
20.6,20.6,20.6,20.6,2021-01-11 09:54:00,10
20.65,20.65,20.6,20.6,2021-01-11 10:03:00,2
20.6,20.6,20.6,20.6,2021-01-11 10:06:00,5
20.6,20.6,20.4,20.4,2021-01-11 10:07:00,92
20.4,20.4,20.4,20.4,2021-01-11 10:09:00,3
20.45,20.45,20.45,20.45,2021-01-11 10:11:00,7
20.6,20.4,20.4,20.6,2021-01-11 10:12:00,7
20.6,20.6,20.6,20.6,2021-01-11 10:13:00,1
20.6,20.6,20.6,20.6,2021-01-11 10:14:00,1
20.6,20.6,20.6,20.6,2021-01-11 10:15:00,1
20.5,20.5,20.5,20.5,2021-01-11 10:20:00,1
20.45,20.45,20.4,20.4,2021-01-11 10:23:00,28
20.4,20.4,20.4,20.4,2021-01-11 10:24:00,1
20.35,20.35,20.3,20.3,2021-01-11 10:25:00,24
20.3,20.3,20.25,20.25,2021-01-11 10:30:00,18
20.25,20.25,20.2,20.2,2021-01-11 10:31:00,13
20.3,20.3,20.3,20.3,2021-01-11 10:34:00,2
20.3,20.3,20.3,20.3,2021-01-11 10:41:00,3
20.35,20.35,20.35,20.35,2021-01-11 10:42:00,3
20.4,20.4,20.4,20.4,2021-01-11 10:50:00,1
20.45,20.4,20.4,20.45,2021-01-11 10:52:00,2
20.45,20.45,20.45,20.45,2021-01-11 10:57:00,1
20.45,20.4,20.25,20.45,2021-01-11 11:00:00,44
20.35,20.35,20.35,20.35,2021-01-11 11:04:00,1
20.35,20.35,20.3,20.3,2021-01-11 11:08:00,8
20.35,20.35,20.35,20.35,2021-01-11 11:11:00,4
20.35,20.35,20.35,20.35,2021-01-11 11:13:00,1
20.35,20.35,20.35,20.35,2021-01-11 11:16:00,3
20.35,20.35,20.35,20.35,2021-01-11 11:19:00,4
20.3,20.3,20.15,20.15,2021-01-11 11:24:00,99
20.35,20.35,20.35,20.35,2021-01-11 11:26:00,15
20.3,20.3,20.3,20.3,2021-01-11 11:31:00,1
20.3,20.3,20.3,20.3,2021-01-11 11:32:00,1
20.3,20.3,20.3,20.3,2021-01-11 11:36:00,2
20.3,20.3,20.3,20.3,2021-01-11 11:37:00,1
20.3,20.3,20.3,20.3,2021-01-11 11:42:00,1
20.35,20.35,20.35,20.35,2021-01-11 11:46:00,4
20.35,20.35,20.35,20.35,2021-01-11 11:48:00,1
20.3,20.3,20.3,20.3,2021-01-11 11:50:00,5
20.3,20.3,20.3,20.3,2021-01-11 11:57:00,2
20.3,20.3,20.3,20.3,2021-01-11 11:58:00,5
20.3,20.3,20.3,20.3,2021-01-11 12:04:00,2
20.35,20.35,20.35,20.35,2021-01-11 12:06:00,2
20.4,20.4,20.4,20.4,2021-01-11 12:10:00,7
20.4,20.4,20.35,20.35,2021-01-11 12:11:00,10
20.4,20.4,20.4,20.4,2021-01-11 12:12:00,1
20.4,20.4,20.4,20.4,2021-01-11 12:13:00,16
20.4,20.4,20.4,20.4,2021-01-11 12:14:00,1
20.45,20.45,20.45,20.45,2021-01-11 12:15:00,1
20.45,20.45,20.45,20.45,2021-01-11 12:16:00,3
20.45,20.45,20.45,20.45,2021-01-11 12:20:00,2
20.45,20.45,20.45,20.45,2021-01-11 12:22:00,1
20.45,20.45,20.45,20.45,2021-01-11 12:23:00,1
20.45,20.45,20.45,20.45,2021-01-11 12:29:00,4
20.45,20.45,20.45,20.45,2021-01-11 12:30:00,1
20.45,20.45,20.45,20.45,2021-01-11 12:38:00,3
20.45,20.45,20.45,20.45,2021-01-11 12:41:00,3
20.5,20.5,20.5,20.5,2021-01-11 12:43:00,2
20.5,20.5,20.5,20.5,2021-01-11 12:51:00,3
20.5,20.5,20.5,20.5,2021-01-11 12:53:00,2
20.5,20.5,20.5,20.5,2021-01-11 12:55:00,3
20.5,20.5,20.5,20.5,2021-01-11 12:56:00,2
20.5,20.5,20.4,20.4,2021-01-11 13:07:00,22
20.45,20.45,20.4,20.4,2021-01-11 13:12:00,10
20.4,20.4,20.4,20.4,2021-01-11 13:13:00,1
20.4,20.4,20.4,20.4,2021-01-11 13:19:00,5
20.5,20.5,20.5,20.5,2021-01-11 13:23:00,1
20.5,20.5,20.4,20.4,2021-01-11 13:24:00,10
20.5,20.45,20.45,20.5,2021-01-11 13:25:00,3
21.0,21.0,21.0,21.0,2021-01-11 13:30:00,50
20.55,20.55,20.3,20.3,2021-01-12 09:01:00,12
20.3,20.3,20.3,20.3,2021-01-12 09:03:00,14
20.3,20.3,20.3,20.3,2021-01-12 09:05:00,1
20.35,20.35,20.3,20.3,2021-01-12 09:06:00,19
20.35,20.35,20.3,20.3,2021-01-12 09:07:00,2
20.3,20.3,20.3,20.3,2021-01-12 09:08:00,1
20.3,20.3,20.3,20.3,2021-01-12 09:09:00,7
20.3,20.25,20.25,20.3,2021-01-12 09:10:00,10
20.35,20.3,20.3,20.35,2021-01-12 09:11:00,3
20.35,20.35,20.35,20.35,2021-01-12 09:12:00,4
20.3,20.3,20.3,20.3,2021-01-12 09:13:00,1
20.3,20.3,20.3,20.3,2021-01-12 09:15:00,1
20.3,20.3,20.3,20.3,2021-01-12 09:17:00,12
20.4,20.3,20.3,20.3,2021-01-12 09:19:00,25
20.3,20.3,20.3,20.3,2021-01-12 09:21:00,3
20.3,20.3,20.3,20.3,2021-01-12 09:22:00,1
20.3,20.3,20.25,20.3,2021-01-12 09:29:00,21
20.3,20.3,20.3,20.3,2021-01-12 09:30:00,1
20.3,20.3,20.3,20.3,2021-01-12 09:34:00,1
20.3,20.3,20.3,20.3,2021-01-12 09:37:00,6
20.3,20.3,20.3,20.3,2021-01-12 09:38:00,1
20.3,20.3,20.3,20.3,2021-01-12 09:39:00,4
20.3,20.3,20.3,20.3,2021-01-12 09:44:00,3
20.3,20.3,20.3,20.3,2021-01-12 09:45:00,2
20.3,20.3,20.3,20.3,2021-01-12 09:46:00,7
