High,Open,Low,Close,ts,Volume
109.5,109.0,109.0,109.5,2021-01-04 10:27:00,10
109.5,109.0,109.0,109.0,2021-01-04 10:28:00,5
109.5,109.0,109.0,109.0,2021-01-04 10:29:00,8
109.5,109.0,109.0,109.5,2021-01-04 10:30:00,12
109.5,109.0,109.0,109.5,2021-01-04 10:31:00,17
109.5,109.0,109.0,109.5,2021-01-04 10:32:00,8
109.5,109.0,109.0,109.5,2021-01-04 10:33:00,15
109.5,109.0,109.0,109.0,2021-01-04 10:34:00,31
109.5,109.0,109.0,109.0,2021-01-04 10:35:00,8
109.5,109.0,109.0,109.0,2021-01-04 10:36:00,11
109.5,109.5,109.0,109.0,2021-01-04 10:37:00,45
109.5,109.0,109.0,109.0,2021-01-04 10:38:00,21
109.5,109.5,109.0,109.0,2021-01-04 10:39:00,551
109.5,109.5,109.0,109.0,2021-01-04 10:40:00,14
109.5,109.0,109.0,109.5,2021-01-04 10:41:00,8
109.5,109.0,109.0,109.0,2021-01-04 10:42:00,11
109.5,109.5,109.0,109.5,2021-01-04 10:43:00,11
109.5,109.0,109.0,109.0,2021-01-04 10:44:00,14
109.5,109.5,109.0,109.0,2021-01-04 10:45:00,14
109.5,109.5,109.0,109.0,2021-01-04 10:46:00,18
109.5,109.0,109.0,109.0,2021-01-04 10:47:00,522
109.5,109.5,109.0,109.5,2021-01-04 10:48:00,8
109.5,109.0,109.0,109.0,2021-01-04 10:49:00,16
109.5,109.0,109.0,109.5,2021-01-04 10:50:00,26
109.5,109.0,109.0,109.5,2021-01-04 10:51:00,26
109.5,109.0,109.0,109.5,2021-01-04 10:52:00,11
109.5,109.5,109.0,109.5,2021-01-04 10:53:00,14
109.5,109.0,109.0,109.5,2021-01-04 10:54:00,26
109.5,109.0,109.0,109.5,2021-01-04 10:55:00,15
109.5,109.5,109.0,109.0,2021-01-04 10:56:00,15
109.5,109.5,109.0,109.0,2021-01-04 10:57:00,14
109.5,109.0,109.0,109.0,2021-01-04 10:58:00,10
109.5,109.0,109.0,109.0,2021-01-04 10:59:00,9
109.5,109.5,109.0,109.0,2021-01-04 11:00:00,20
109.5,109.0,109.0,109.5,2021-01-04 11:01:00,9
109.5,109.5,109.0,109.5,2021-01-04 11:02:00,10
109.5,109.0,109.0,109.0,2021-01-04 11:03:00,15
109.5,109.0,109.0,109.5,2021-01-04 11:04:00,10
109.5,109.0,109.0,109.5,2021-01-04 11:05:00,17
109.5,109.0,109.0,109.0,2021-01-04 11:06:00,7
109.5,109.0,109.0,109.5,2021-01-04 11:07:00,13
109.5,109.0,109.0,109.5,2021-01-04 11:08:00,16
109.5,109.0,109.0,109.0,2021-01-04 11:09:00,117
109.5,109.0,109.0,109.0,2021-01-04 11:10:00,17
109.5,109.5,109.0,109.0,2021-01-04 11:11:00,20
109.5,109.0,109.0,109.0,2021-01-04 11:12:00,12
109.5,109.0,109.0,109.0,2021-01-04 11:13:00,30
109.5,109.5,109.0,109.0,2021-01-04 11:14:00,16
109.5,109.0,109.0,109.0,2021-01-04 11:15:00,12
109.5,109.5,109.0,109.5,2021-01-04 11:16:00,12
109.5,109.5,109.0,109.0,2021-01-04 11:17:00,11
109.5,109.5,109.0,109.0,2021-01-04 11:18:00,7
109.5,109.5,109.0,109.0,2021-01-04 11:19:00,9
109.5,109.0,109.0,109.0,2021-01-04 11:20:00,19
109.5,109.5,109.0,109.0,2021-01-04 11:21:00,18
109.5,109.5,109.0,109.0,2021-01-04 11:22:00,11
109.5,109.0,109.0,109.0,2021-01-04 11:23:00,13
109.5,109.5,109.0,109.5,2021-01-04 11:24:00,8
109.5,109.0,109.0,109.0,2021-01-04 11:25:00,107
109.5,109.5,109.0,109.0,2021-01-04 11:26:00,12
109.5,109.0,109.0,109.0,2021-01-04 11:27:00,9
109.5,109.0,109.0,109.5,2021-01-04 11:28:00,23
109.5,109.5,109.0,109.0,2021-01-04 11:29:00,24
109.5,109.0,109.0,109.0,2021-01-04 11:30:00,17
109.5,109.0,109.0,109.0,2021-01-04 11:31:00,31
109.5,109.0,109.0,109.5,2021-01-04 11:32:00,9
109.5,109.0,109.0,109.5,2021-01-04 11:33:00,12
109.0,109.0,109.0,109.0,2021-01-04 11:34:00,7
109.5,109.5,109.0,109.0,2021-01-04 11:35:00,19
109.5,109.0,109.0,109.0,2021-01-04 11:36:00,19
109.5,109.0,109.0,109.0,2021-01-04 11:37:00,4
109.5,109.0,109.0,109.0,2021-01-04 11:38:00,9
109.5,109.0,109.0,109.0,2021-01-04 11:39:00,40
109.5,109.0,109.0,109.5,2021-01-04 11:40:00,22
109.5,109.0,109.0,109.0,2021-01-04 11:41:00,7
109.5,109.0,109.0,109.0,2021-01-04 11:42:00,10
109.5,109.0,109.0,109.0,2021-01-04 11:43:00,10
109.5,109.5,109.0,109.0,2021-01-04 11:44:00,21
109.5,109.5,109.0,109.0,2021-01-04 11:45:00,66
109.5,109.5,109.0,109.0,2021-01-04 11:46:00,12
109.5,109.0,109.0,109.0,2021-01-04 11:47:00,17
109.5,109.0,109.0,109.0,2021-01-04 11:48:00,10
109.5,109.0,109.0,109.0,2021-01-04 11:49:00,10
109.5,109.0,109.0,109.0,2021-01-04 11:50:00,20
109.5,109.0,109.0,109.5,2021-01-04 11:51:00,7
109.5,109.0,109.0,109.0,2021-01-04 11:52:00,7
109.5,109.0,109.0,109.5,2021-01-04 11:53:00,18
109.5,109.5,109.0,109.0,2021-01-04 11:54:00,9
109.5,109.0,109.0,109.5,2021-01-04 11:55:00,12
109.5,109.5,109.0,109.0,2021-01-04 11:56:00,13
109.5,109.5,109.0,109.0,2021-01-04 11:57:00,13
109.5,109.5,109.0,109.0,2021-01-04 11:58:00,190
109.5,109.5,109.0,109.0,2021-01-04 11:59:00,17
109.5,109.5,109.0,109.5,2021-01-04 12:00:00,10
109.5,109.5,109.0,109.5,2021-01-04 12:01:00,41
109.5,109.5,109.0,109.5,2021-01-04 12:02:00,24
109.5,109.0,109.0,109.0,2021-01-04 12:03:00,9
109.5,109.5,109.0,109.0,2021-01-04 12:04:00,13
109.5,109.5,109.0,109.0,2021-01-04 12:05:00,21
109.5,109.5,109.0,109.5,2021-01-04 12:06:00,13
109.5,109.0,109.0,109.0,2021-01-04 12:07:00,18
109.5,109.5,109.0,109.5,2021-01-04 12:08:00,28
109.5,109.0,109.0,109.5,2021-01-04 12:09:00,15
109.5,109.5,109.0,109.0,2021-01-04 12:10:00,18
109.5,109.5,109.0,109.5,2021-01-04 12:11:00,16
109.5,109.0,109.0,109.5,2021-01-04 12:12:00,373
109.5,109.0,109.0,109.5,2021-01-04 12:13:00,11
109.5,109.0,109.0,109.5,2021-01-04 12:14:00,14
109.5,109.0,109.0,109.5,2021-01-04 12:15:00,10
109.5,109.0,109.0,109.5,2021-01-04 12:16:00,16
109.5,109.0,109.0,109.0,2021-01-04 12:17:00,10
109.5,109.5,109.0,109.0,2021-01-04 12:18:00,18
109.5,109.5,109.0,109.0,2021-01-04 12:19:00,10
109.5,109.5,109.0,109.0,2021-01-04 12:20:00,21
109.5,109.5,109.0,109.0,2021-01-04 12:21:00,30
109.5,109.5,109.0,109.5,2021-01-04 12:22:00,11
109.5,109.5,109.0,109.5,2021-01-04 12:23:00,15
109.5,109.5,109.0,109.0,2021-01-04 12:24:00,21
109.5,109.5,109.0,109.0,2021-01-04 12:25:00,21
109.5,109.5,109.0,109.0,2021-01-04 12:26:00,23
109.5,109.5,109.0,109.0,2021-01-04 12:27:00,10
109.5,109.5,109.0,109.5,2021-01-04 12:28:00,38
109.5,109.5,109.5,109.5,2021-01-04 12:29:00,13
109.5,109.0,109.0,109.5,2021-01-04 12:30:00,20
109.5,109.5,109.0,109.5,2021-01-04 12:31:00,12
109.5,109.0,109.0,109.5,2021-01-04 12:32:00,15
109.5,109.5,109.0,109.0,2021-01-04 12:33:00,12
109.5,109.0,109.0,109.5,2021-01-04 12:34:00,10
109.5,109.0,109.0,109.0,2021-01-04 12:35:00,10
109.5,109.5,109.0,109.5,2021-01-04 12:36:00,11
109.5,109.0,109.0,109.0,2021-01-04 12:37:00,14
109.5,109.0,109.0,109.0,2021-01-04 12:38:00,6
109.5,109.5,109.0,109.5,2021-01-04 12:39:00,37
109.5,109.0,109.0,109.5,2021-01-04 12:40:00,9
109.5,109.0,109.0,109.0,2021-01-04 12:41:00,5
109.5,109.5,109.0,109.0,2021-01-04 12:42:00,11
109.5,109.5,109.0,109.0,2021-01-04 12:43:00,10
109.5,109.5,109.0,109.0,2021-01-04 12:44:00,8
109.5,109.0,109.0,109.5,2021-01-04 12:45:00,19
109.5,109.5,109.0,109.0,2021-01-04 12:46:00,15
109.5,109.5,109.0,109.0,2021-01-04 12:47:00,5
109.5,109.5,109.0,109.0,2021-01-04 12:48:00,16
109.5,109.0,109.0,109.0,2021-01-04 12:49:00,7
109.5,109.0,109.0,109.5,2021-01-04 12:50:00,8
109.5,109.5,109.0,109.0,2021-01-04 12:51:00,9
109.5,109.0,109.0,109.5,2021-01-04 12:52:00,12
109.5,109.0,109.0,109.0,2021-01-04 12:53:00,9
109.5,109.0,109.0,109.0,2021-01-04 12:54:00,18
109.5,109.0,109.0,109.0,2021-01-04 12:55:00,14
109.5,109.0,109.0,109.0,2021-01-04 12:56:00,11
109.5,109.0,109.0,109.5,2021-01-04 12:57:00,4
109.5,109.0,109.0,109.5,2021-01-04 12:58:00,20
109.5,109.0,109.0,109.0,2021-01-04 12:59:00,22
109.0,109.0,109.0,109.0,2021-01-04 13:00:00,11
109.5,109.5,109.0,109.5,2021-01-04 13:01:00,20
109.5,109.0,109.0,109.0,2021-01-04 13:02:00,6
109.5,109.0,109.0,109.0,2021-01-04 13:03:00,29
109.5,109.0,109.0,109.0,2021-01-04 13:04:00,48
109.5,109.0,109.0,109.0,2021-01-04 13:05:00,12
109.5,109.0,109.0,109.0,2021-01-04 13:06:00,9
109.0,109.0,109.0,109.0,2021-01-04 13:07:00,10
109.5,109.0,109.0,109.0,2021-01-04 13:08:00,18
109.5,109.0,109.0,109.5,2021-01-04 13:09:00,13
109.0,109.0,109.0,109.0,2021-01-04 13:10:00,7
109.5,109.5,109.0,109.0,2021-01-04 13:11:00,12
109.0,109.0,109.0,109.0,2021-01-04 13:12:00,9
109.5,109.5,109.0,109.0,2021-01-04 13:13:00,15
109.5,109.5,109.0,109.5,2021-01-04 13:14:00,18
109.5,109.5,109.0,109.0,2021-01-04 13:15:00,14
109.5,109.0,109.0,109.0,2021-01-04 13:16:00,15
109.5,109.0,109.0,109.0,2021-01-04 13:17:00,17
109.5,109.0,109.0,109.0,2021-01-04 13:18:00,13
109.5,109.0,109.0,109.0,2021-01-04 13:19:00,50
109.5,109.5,109.0,109.0,2021-01-04 13:20:00,18
109.5,109.0,109.0,109.0,2021-01-04 13:21:00,15
109.5,109.0,109.0,109.0,2021-01-04 13:22:00,37
109.0,109.0,109.0,109.0,2021-01-04 13:23:00,55
109.5,109.0,109.0,109.0,2021-01-04 13:24:00,77
109.5,109.0,109.0,109.0,2021-01-04 13:25:00,805
109.0,109.0,109.0,109.0,2021-01-04 13:30:00,529
109.5,109.0,109.0,109.0,2021-01-05 09:01:00,151
109.5,109.0,109.0,109.0,2021-01-05 09:02:00,9
109.5,109.0,109.0,109.0,2021-01-05 09:03:00,7
109.5,109.0,109.0,109.0,2021-01-05 09:04:00,23
109.0,109.0,109.0,109.0,2021-01-05 09:05:00,5
109.5,109.0,109.0,109.5,2021-01-05 09:06:00,153
109.5,109.5,109.0,109.0,2021-01-05 09:07:00,6
109.5,109.0,109.0,109.0,2021-01-05 09:08:00,12
109.0,109.0,109.0,109.0,2021-01-05 09:09:00,10
109.5,109.5,109.0,109.0,2021-01-05 09:10:00,21
109.0,109.0,109.0,109.0,2021-01-05 09:11:00,7
109.5,109.5,109.0,109.0,2021-01-05 09:12:00,7
109.5,109.0,109.0,109.5,2021-01-05 09:13:00,8
109.5,109.0,109.0,109.0,2021-01-05 09:14:00,8
109.0,109.0,109.0,109.0,2021-01-05 09:15:00,17
109.5,109.0,109.0,109.0,2021-01-05 09:16:00,10
109.5,109.0,109.0,109.0,2021-01-05 09:17:00,6
109.5,109.0,109.0,109.5,2021-01-05 09:18:00,8
109.0,109.0,109.0,109.0,2021-01-05 09:19:00,9
109.0,109.0,109.0,109.0,2021-01-05 09:20:00,4
109.5,109.5,109.0,109.0,2021-01-05 09:21:00,11
109.5,109.0,109.0,109.0,2021-01-05 09:22:00,15
109.0,109.0,109.0,109.0,2021-01-05 09:23:00,21
109.5,109.0,109.0,109.0,2021-01-05 09:24:00,506
109.0,109.0,109.0,109.0,2021-01-05 09:25:00,4
109.0,109.0,109.0,109.0,2021-01-05 09:26:00,5
109.5,109.0,109.0,109.0,2021-01-05 09:27:00,14
109.5,109.0,109.0,109.0,2021-01-05 09:28:00,7
109.0,109.0,109.0,109.0,2021-01-05 09:29:00,8
109.0,109.0,108.5,108.5,2021-01-05 09:30:00,570
109.0,108.5,108.5,108.5,2021-01-05 09:31:00,8
109.0,109.0,108.5,109.0,2021-01-05 09:32:00,72
109.0,109.0,108.5,109.0,2021-01-05 09:33:00,36
109.5,108.5,108.5,108.5,2021-01-05 09:34:00,17
109.5,108.5,108.5,109.0,2021-01-05 09:35:00,16
109.0,109.0,108.5,109.0,2021-01-05 09:36:00,10
109.5,109.0,109.0,109.0,2021-01-05 09:37:00,9
109.5,109.5,109.0,109.5,2021-01-05 09:38:00,13
109.0,109.0,109.0,109.0,2021-01-05 09:39:00,6
109.0,109.0,108.5,108.5,2021-01-05 09:40:00,2
109.0,108.5,108.5,109.0,2021-01-05 09:41:00,2
109.0,109.0,108.5,108.5,2021-01-05 09:42:00,3
108.5,108.5,108.5,108.5,2021-01-05 09:43:00,10
109.0,109.0,108.5,108.5,2021-01-05 09:44:00,6
109.0,109.0,108.5,108.5,2021-01-05 09:45:00,80
109.0,109.0,108.5,108.5,2021-01-05 09:46:00,3
109.0,108.5,108.5,109.0,2021-01-05 09:47:00,3
109.0,109.0,108.5,109.0,2021-01-05 09:48:00,9
109.0,108.5,108.5,109.0,2021-01-05 09:49:00,5
109.0,109.0,108.5,108.5,2021-01-05 09:50:00,3
109.0,109.0,109.0,109.0,2021-01-05 09:51:00,5
109.0,109.0,108.5,108.5,2021-01-05 09:52:00,3
109.0,109.0,108.5,109.0,2021-01-05 09:53:00,13
109.0,109.0,108.5,109.0,2021-01-05 09:54:00,15
108.5,108.5,108.5,108.5,2021-01-05 09:55:00,6
109.0,109.0,108.5,108.5,2021-01-05 09:56:00,11
109.0,109.0,108.5,108.5,2021-01-05 09:57:00,6
109.0,109.0,108.5,108.5,2021-01-05 09:58:00,6
109.0,109.0,108.5,108.5,2021-01-05 09:59:00,3
109.0,108.5,108.5,108.5,2021-01-05 10:00:00,12
109.0,109.0,108.5,109.0,2021-01-05 10:01:00,11
109.0,109.0,108.5,108.5,2021-01-05 10:02:00,35
109.0,109.0,108.5,108.5,2021-01-05 10:03:00,4
109.0,109.0,108.5,108.5,2021-01-05 10:04:00,8
109.0,109.0,108.5,108.5,2021-01-05 10:05:00,4
109.0,108.5,108.5,108.5,2021-01-05 10:06:00,8
109.0,108.5,108.5,109.0,2021-01-05 10:07:00,6
109.0,108.5,108.5,109.0,2021-01-05 10:08:00,17
109.0,109.0,108.5,108.5,2021-01-05 10:09:00,5
109.0,108.5,108.5,108.5,2021-01-05 10:10:00,9
109.0,109.0,108.5,109.0,2021-01-05 10:11:00,7
109.0,108.5,108.5,109.0,2021-01-05 10:12:00,15
108.5,108.5,108.5,108.5,2021-01-05 10:13:00,4
109.0,108.5,108.5,108.5,2021-01-05 10:14:00,9
109.0,108.5,108.5,109.0,2021-01-05 10:15:00,10
109.0,108.5,108.5,109.0,2021-01-05 10:16:00,13
109.0,109.0,108.5,108.5,2021-01-05 10:17:00,6
109.0,109.0,108.5,108.5,2021-01-05 10:18:00,16
109.0,109.0,108.5,109.0,2021-01-05 10:19:00,7
109.0,109.0,108.5,109.0,2021-01-05 10:20:00,25
109.0,109.0,108.5,109.0,2021-01-05 10:21:00,9
109.0,109.0,108.5,108.5,2021-01-05 10:22:00,13
109.0,109.0,108.5,109.0,2021-01-05 10:24:00,24
109.0,109.0,108.5,108.5,2021-01-05 10:25:00,11
109.0,109.0,109.0,109.0,2021-01-05 10:26:00,5
109.0,108.5,108.5,109.0,2021-01-05 10:27:00,2
109.0,109.0,108.5,109.0,2021-01-05 10:28:00,4
109.0,109.0,108.5,108.5,2021-01-05 10:29:00,2
109.0,108.5,108.5,108.5,2021-01-05 10:30:00,6
109.0,108.5,108.5,108.5,2021-01-05 10:31:00,16
109.5,109.0,108.5,109.5,2021-01-05 10:32:00,95
109.0,109.0,109.0,109.0,2021-01-05 10:33:00,6
109.5,109.0,109.0,109.0,2021-01-05 10:34:00,4
109.5,109.0,109.0,109.0,2021-01-05 10:35:00,13
109.5,109.5,109.0,109.0,2021-01-05 10:36:00,5
109.0,109.0,109.0,109.0,2021-01-05 10:37:00,29
109.5,109.0,109.0,109.0,2021-01-05 10:38:00,11
109.5,109.0,109.0,109.5,2021-01-05 10:39:00,6
109.5,109.5,109.0,109.0,2021-01-05 10:40:00,4
109.0,109.0,109.0,109.0,2021-01-05 10:41:00,5
109.5,109.0,109.0,109.0,2021-01-05 10:42:00,11
109.5,109.0,109.0,109.5,2021-01-05 10:43:00,21
109.5,109.0,109.0,109.0,2021-01-05 10:44:00,10
109.0,109.0,109.0,109.0,2021-01-05 10:45:00,3
109.5,109.0,109.0,109.0,2021-01-05 10:46:00,7
109.5,109.5,109.0,109.0,2021-01-05 10:47:00,8
109.5,109.0,109.0,109.0,2021-01-05 10:48:00,7
109.0,109.0,109.0,109.0,2021-01-05 10:49:00,3
109.5,109.0,109.0,109.5,2021-01-05 10:50:00,8
109.0,109.0,109.0,109.0,2021-01-05 10:51:00,3
109.5,109.0,109.0,109.0,2021-01-05 10:52:00,17
109.0,109.0,109.0,109.0,2021-01-05 10:53:00,5
109.5,109.0,109.0,109.0,2021-01-05 10:54:00,6
109.0,109.0,109.0,109.0,2021-01-05 10:55:00,3
109.5,109.0,109.0,109.0,2021-01-05 10:56:00,6
109.5,109.0,109.0,109.0,2021-01-05 10:57:00,7
109.5,109.0,109.0,109.0,2021-01-05 10:58:00,4
109.5,109.0,109.0,109.0,2021-01-05 10:59:00,10
109.5,109.0,109.0,109.0,2021-01-05 11:00:00,9
109.0,109.0,108.5,108.5,2021-01-05 11:01:00,69
109.0,109.0,108.5,108.5,2021-01-05 11:02:00,3
109.0,108.5,108.5,108.5,2021-01-05 11:03:00,16
109.0,109.0,108.5,108.5,2021-01-05 11:04:00,5
109.0,108.5,108.5,108.5,2021-01-05 11:05:00,9
109.0,108.5,108.5,109.0,2021-01-05 11:06:00,6
108.5,108.5,108.5,108.5,2021-01-05 11:07:00,6
109.0,108.5,108.5,109.0,2021-01-05 11:08:00,41
108.5,108.5,108.5,108.5,2021-01-05 11:09:00,5
109.0,108.5,108.5,108.5,2021-01-05 11:10:00,16
109.0,109.0,108.5,108.5,2021-01-05 11:11:00,4
109.0,108.5,108.5,108.5,2021-01-05 11:12:00,11
109.0,109.0,108.5,108.5,2021-01-05 11:13:00,17
109.0,109.0,108.5,108.5,2021-01-05 11:14:00,9
108.5,108.5,108.5,108.5,2021-01-05 11:15:00,3
109.0,109.0,108.5,108.5,2021-01-05 11:16:00,7
109.0,109.0,108.5,108.5,2021-01-05 11:17:00,6
109.0,108.5,108.5,109.0,2021-01-05 11:18:00,22
109.0,109.0,108.5,108.5,2021-01-05 11:19:00,7
109.0,108.5,108.5,108.5,2021-01-05 11:20:00,13
109.0,109.0,108.5,109.0,2021-01-05 11:21:00,10
109.0,108.5,108.5,108.5,2021-01-05 11:22:00,20
109.0,109.0,108.5,108.5,2021-01-05 11:23:00,13
109.0,108.5,108.5,109.0,2021-01-05 11:24:00,7
109.0,108.5,108.5,108.5,2021-01-05 11:25:00,6
109.0,109.0,108.5,108.5,2021-01-05 11:26:00,8
109.0,108.5,108.5,108.5,2021-01-05 11:27:00,12
109.0,109.0,108.5,109.0,2021-01-05 11:28:00,6
109.0,109.0,108.5,108.5,2021-01-05 11:29:00,21
109.0,109.0,108.5,109.0,2021-01-05 11:30:00,31
108.5,108.5,108.5,108.5,2021-01-05 11:31:00,5
109.0,109.0,108.5,109.0,2021-01-05 11:32:00,7
109.0,109.0,108.5,108.5,2021-01-05 11:33:00,26
109.0,109.0,108.5,109.0,2021-01-05 11:34:00,11
109.0,109.0,108.5,108.5,2021-01-05 11:35:00,6
109.0,109.0,108.5,108.5,2021-01-05 11:36:00,5
108.5,108.5,108.5,108.5,2021-01-05 11:37:00,2
109.0,109.0,109.0,109.0,2021-01-05 11:38:00,57
109.0,109.0,109.0,109.0,2021-01-05 11:39:00,3
109.5,109.5,109.0,109.0,2021-01-05 11:40:00,7
109.5,109.5,109.0,109.0,2021-01-05 11:41:00,6
109.5,109.5,109.0,109.0,2021-01-05 11:42:00,8
109.0,109.0,109.0,109.0,2021-01-05 11:43:00,6
109.5,109.0,109.0,109.0,2021-01-05 11:44:00,11
109.0,109.0,109.0,109.0,2021-01-05 11:45:00,28
109.5,109.0,109.0,109.0,2021-01-05 11:46:00,6
109.0,109.0,109.0,109.0,2021-01-05 11:47:00,5
109.5,109.5,109.0,109.0,2021-01-05 11:48:00,8
109.5,109.0,109.0,109.5,2021-01-05 11:49:00,4
109.5,109.0,109.0,109.0,2021-01-05 11:50:00,7
109.5,109.0,109.0,109.5,2021-01-05 11:51:00,6
109.5,109.0,109.0,109.0,2021-01-05 11:52:00,9
109.5,109.5,109.0,109.0,2021-01-05 11:53:00,4
109.5,109.0,109.0,109.0,2021-01-05 11:54:00,8
109.5,109.5,109.0,109.0,2021-01-05 11:55:00,5
109.5,109.0,109.0,109.0,2021-01-05 11:56:00,12
109.5,109.5,109.0,109.0,2021-01-05 11:57:00,5
109.5,109.0,109.0,109.0,2021-01-05 11:58:00,8
109.5,109.5,109.0,109.5,2021-01-05 11:59:00,24
109.5,109.0,109.0,109.5,2021-01-05 12:00:00,8
109.0,109.0,109.0,109.0,2021-01-05 12:01:00,4
109.5,109.0,109.0,109.0,2021-01-05 12:02:00,7
109.0,109.0,109.0,109.0,2021-01-05 12:03:00,4
109.5,109.0,109.0,109.0,2021-01-05 12:04:00,19
109.5,109.0,109.0,109.5,2021-01-05 12:05:00,7
109.5,109.0,109.0,109.0,2021-01-05 12:06:00,8
109.0,109.0,109.0,109.0,2021-01-05 12:07:00,3
